WGTP,PWGTP,HINCP,PINCP,OCPIP,TAXAMT,RNTP,AGEP,GRPIP,TEN,SEX,RACAIAN,RACASN,RACWHT,RACBLK,PUMA,ST,PUMA_NAME
150,213,110000,20000,24,2550,0,27,0,1,1,0,0,1,0,01208,37,Wake County
151,152,136000,101000,9,2050,0,57,0,1,1,0,0,1,0,01208,37,Wake County
151,152,136000,35000,9,2050,0,55,0,1,2,0,0,1,0,01208,37,Wake County
71,71,17200,11000,61,5750,0,74,0,2,2,0,0,1,0,01208,37,Wake County
71,61,17200,6200,61,5750,0,76,0,2,1,0,0,1,0,01208,37,Wake County
85,85,225000,202000,9,3850,0,51,0,1,1,0,0,1,0,01208,37,Wake County
85,91,225000,22200,9,3850,0,52,0,1,2,0,0,1,0,01208,37,Wake County
85,113,225000,800,9,3850,0,20,0,1,1,0,0,1,0,01208,37,Wake County
250,250,85000,85000,26,3050,0,32,0,1,1,0,0,1,0,01208,37,Wake County
250,294,85000,0,26,3050,0,30,0,1,2,0,0,1,0,01208,37,Wake County
250,236,85000,-19999,26,3050,0,1,0,1,2,0,0,1,0,01208,37,Wake County
116,116,170100,100,13,2150,0,45,0,1,2,0,0,1,0,01208,37,Wake County
116,111,170100,170000,13,2150,0,48,0,1,1,0,0,1,0,01208,37,Wake County
116,99,170100,0,13,2150,0,15,0,1,2,0,0,1,0,01208,37,Wake County
116,102,170100,-19999,13,2150,0,13,0,1,2,0,0,1,0,01208,37,Wake County
116,101,170100,-19999,13,2150,0,11,0,1,2,0,0,1,0,01208,37,Wake County
116,101,170100,-19999,13,2150,0,7,0,1,2,0,0,1,0,01208,37,Wake County
116,103,170100,-19999,13,2150,0,7,0,1,2,0,0,1,0,01208,37,Wake County
103,103,80000,80000,6,1750,0,28,0,2,1,0,0,1,0,01208,37,Wake County
96,97,97600,47600,10,2950,0,36,0,2,2,0,0,1,0,01208,37,Wake County
96,89,97600,50000,10,2950,0,37,0,2,1,0,0,1,0,01208,37,Wake County
96,104,97600,-19999,10,2950,0,6,0,2,1,0,0,1,0,01208,37,Wake County
96,90,97600,-19999,10,2950,0,3,0,2,2,0,0,1,0,01208,37,Wake County
84,84,110000,50000,0,-1,1200,26,15,3,2,0,0,1,0,01208,37,Wake County
84,106,110000,60000,0,-1,1200,27,15,3,1,0,0,1,0,01208,37,Wake County
278,279,198000,88000,12,3050,0,37,0,1,1,0,1,0,0,01208,37,Wake County
278,188,198000,110000,12,3050,0,29,0,1,1,0,1,0,0,01208,37,Wake County
83,82,250000,130000,11,4550,0,38,0,1,2,0,0,1,0,01208,37,Wake County
83,76,250000,120000,11,4550,0,42,0,1,1,0,0,1,0,01208,37,Wake County
83,83,250000,-19999,11,4550,0,7,0,1,2,0,0,1,0,01208,37,Wake County
83,88,250000,-19999,11,4550,0,5,0,1,1,0,0,1,0,01208,37,Wake County
139,138,162600,67500,0,-1,2200,44,18,3,2,0,1,0,0,01208,37,Wake County
139,129,162600,70100,0,-1,2200,48,18,3,1,0,1,0,0,01208,37,Wake County
139,90,162600,25000,0,-1,2200,17,18,3,1,0,1,0,0,01208,37,Wake County
139,202,162600,-19999,0,-1,2200,12,18,3,2,0,1,0,0,01208,37,Wake County
59,59,135050,135050,2,1250,0,61,0,2,1,0,0,1,0,01208,37,Wake County
49,50,486020,20,8,5250,0,40,0,1,2,0,0,1,0,01208,37,Wake County
49,46,486020,486000,8,5250,0,40,0,1,1,0,0,1,0,01208,37,Wake County
49,49,486020,-19999,8,5250,0,8,0,1,2,0,0,1,0,01208,37,Wake County
49,50,486020,-19999,8,5250,0,5,0,1,2,0,0,1,0,01208,37,Wake County
49,47,486020,-19999,8,5250,0,1,0,1,2,0,0,1,0,01208,37,Wake County
77,77,190000,60000,17,3650,0,44,0,1,1,0,0,1,0,01208,37,Wake County
77,93,190000,130000,17,3650,0,48,0,1,2,0,0,1,0,01208,37,Wake County
77,88,190000,-19999,17,3650,0,12,0,1,1,0,0,1,0,01208,37,Wake County
111,111,41800,41800,17,1950,0,60,0,2,1,0,0,1,0,01208,37,Wake County
111,112,41800,0,17,1950,0,50,0,2,2,0,0,1,0,01208,37,Wake County
32,32,285000,115000,12,6500,0,51,0,1,2,0,0,1,0,01208,37,Wake County
32,32,285000,170000,12,6500,0,47,0,1,1,0,0,1,0,01208,37,Wake County
32,30,285000,-19999,12,6500,0,8,0,1,2,0,0,1,0,01208,37,Wake County
110,109,173500,162000,11,2650,0,78,0,1,1,0,0,1,0,01208,37,Wake County
110,125,173500,11500,11,2650,0,74,0,1,2,0,0,1,0,01208,37,Wake County
76,76,155000,100000,22,4750,0,43,0,1,1,0,0,1,0,01208,37,Wake County
76,80,155000,55000,22,4750,0,44,0,1,2,0,0,1,0,01208,37,Wake County
76,82,155000,-19999,22,4750,0,13,0,1,2,0,0,1,0,01208,37,Wake County
76,83,155000,-19999,22,4750,0,9,0,1,2,0,0,1,0,01208,37,Wake County
33,32,96100,45000,22,7500,0,46,0,1,1,0,0,1,0,01208,37,Wake County
33,33,96100,50000,22,7500,0,47,0,1,2,0,0,1,0,01208,37,Wake County
33,52,96100,1100,22,7500,0,18,0,1,2,0,0,1,0,01208,37,Wake County
33,31,96100,-19999,22,7500,0,8,0,1,1,0,0,1,0,01208,37,Wake County
110,110,25500,25500,0,-1,1700,57,84,3,2,0,0,1,0,01208,37,Wake County
111,111,185000,104000,17,4850,0,35,0,1,2,0,0,0,0,01208,37,Wake County
111,366,185000,81000,17,4850,0,40,0,1,1,0,0,0,1,01208,37,Wake County
111,182,185000,-19999,17,4850,0,3,0,1,1,0,0,0,1,01208,37,Wake County
111,180,185000,-19999,17,4850,0,1,0,1,1,0,0,0,1,01208,37,Wake County
145,144,135100,66000,7,3650,0,68,0,2,1,0,0,1,0,01208,37,Wake County
145,116,135100,69100,7,3650,0,71,0,2,2,0,0,1,0,01208,37,Wake County
51,52,219400,219400,13,5750,0,40,0,1,2,0,0,1,0,01208,37,Wake County
51,54,219400,0,13,5750,0,52,0,1,1,0,0,1,0,01208,37,Wake County
51,56,219400,-19999,13,5750,0,11,0,1,1,0,0,1,0,01208,37,Wake County
51,55,219400,-19999,13,5750,0,8,0,1,1,0,0,1,0,01208,37,Wake County
105,105,55000,55000,27,2550,0,58,0,1,1,0,0,1,0,01208,37,Wake County
85,86,18800,18800,0,-1,140,54,15,3,2,0,0,0,1,01208,37,Wake County
92,92,35100,8000,58,2150,0,52,0,1,2,0,0,1,0,01208,37,Wake County
92,85,35100,24600,58,2150,0,53,0,1,1,0,0,1,0,01208,37,Wake County
92,112,35100,2500,58,2150,0,18,0,1,1,0,0,1,0,01208,37,Wake County
54,54,83600,70400,14,6500,0,73,0,2,1,0,0,1,0,01208,37,Wake County
54,43,83600,13200,14,6500,0,70,0,2,2,0,0,1,0,01208,37,Wake County
466,466,181300,181300,16,8500,0,58,0,2,1,0,0,1,0,01208,37,Wake County
55,55,8000,8000,101,1050,0,48,0,1,2,0,0,1,0,01208,37,Wake County
33,33,190000,57000,11,3750,0,53,0,1,2,0,0,1,0,01208,37,Wake County
33,33,190000,86000,11,3750,0,56,0,1,1,0,0,1,0,01208,37,Wake County
33,42,190000,47000,11,3750,0,22,0,1,1,0,0,1,0,01208,37,Wake County
139,140,92700,6700,5,525,0,76,0,2,2,0,0,0,1,01208,37,Wake County
139,112,92700,86000,5,525,0,76,0,2,1,0,0,0,1,01208,37,Wake County
37,36,162800,162800,0,-1,4800,77,35,3,1,0,0,1,0,01208,37,Wake County
42,42,122300,64300,6,3450,0,85,0,2,1,0,0,1,0,01208,37,Wake County
42,38,122300,58000,6,3450,0,82,0,2,2,0,1,0,0,01208,37,Wake County
115,115,227000,115000,12,4050,0,35,0,1,1,0,1,0,0,01208,37,Wake County
115,95,227000,112000,12,4050,0,31,0,1,2,0,1,0,0,01208,37,Wake County
55,55,190000,130000,22,3650,0,36,0,1,1,0,1,0,0,01208,37,Wake County
55,47,190000,60000,22,3650,0,33,0,1,2,0,1,0,0,01208,37,Wake County
55,43,190000,-19999,22,3650,0,4,0,1,2,0,1,0,0,01208,37,Wake County
55,41,190000,-19999,22,3650,0,3,0,1,1,0,1,0,0,01208,37,Wake County
36,36,158000,90000,14,3550,0,30,0,1,2,0,0,1,0,01208,37,Wake County
36,27,158000,68000,14,3550,0,35,0,1,1,0,0,1,0,01208,37,Wake County
36,27,158000,-19999,14,3550,0,0,0,1,2,0,0,1,0,01208,37,Wake County
143,142,75000,5000,7,3250,0,54,0,2,1,0,0,1,0,01208,37,Wake County
143,152,75000,67000,7,3250,0,50,0,2,2,0,0,1,0,01208,37,Wake County
143,71,75000,3000,7,3250,0,17,0,2,2,0,0,1,0,01208,37,Wake County
143,135,75000,0,7,3250,0,15,0,2,2,0,0,1,0,01208,37,Wake County
143,147,75000,0,7,3250,0,15,0,2,1,0,0,1,0,01208,37,Wake County
144,143,48800,37300,23,825,0,71,0,1,1,0,0,1,0,01208,37,Wake County
144,118,48800,11500,23,825,0,69,0,1,2,0,0,1,0,01208,37,Wake County
70,71,55000,13000,0,-1,780,33,20,3,1,0,0,0,0,01208,37,Wake County
70,69,55000,42000,0,-1,780,35,20,3,2,0,0,0,1,01208,37,Wake County
52,51,152300,152300,16,6500,0,34,0,1,1,0,0,1,0,01208,37,Wake County
52,50,152300,0,16,6500,0,35,0,1,2,0,0,1,0,01208,37,Wake County
52,66,152300,-19999,16,6500,0,4,0,1,1,0,0,1,0,01208,37,Wake County
52,49,152300,-19999,16,6500,0,2,0,1,2,0,0,1,0,01208,37,Wake County
106,105,90400,81400,37,2550,0,34,0,1,2,0,0,0,1,01208,37,Wake County
106,39,90400,9000,37,2550,0,37,0,1,1,0,0,0,1,01208,37,Wake County
106,52,90400,-19999,37,2550,0,0,0,1,2,0,0,0,1,01208,37,Wake County
113,112,271000,140000,3,4050,0,55,0,2,1,0,0,1,0,01208,37,Wake County
113,88,271000,131000,3,4050,0,53,0,2,2,0,0,1,0,01208,37,Wake County
113,53,271000,0,3,4050,0,16,0,2,2,0,0,1,0,01208,37,Wake County
173,174,140700,1700,3,1250,0,61,0,2,2,0,0,1,0,01208,37,Wake County
173,169,140700,139000,3,1250,0,64,0,2,1,0,0,1,0,01208,37,Wake County
82,82,39900,39900,28,2350,0,71,0,1,2,0,0,1,0,01208,37,Wake County
129,129,214350,5150,13,2250,0,51,0,1,2,0,0,1,0,01208,37,Wake County
129,188,214350,186000,13,2250,0,53,0,1,1,0,0,1,0,01208,37,Wake County
129,160,214350,23200,13,2250,0,23,0,1,2,0,0,1,0,01208,37,Wake County
48,48,90000,90000,17,2650,0,39,0,1,2,0,0,1,0,01208,37,Wake County
127,127,80200,80200,0,-1,1600,50,25,3,2,0,0,1,0,01208,37,Wake County
127,98,80200,-19999,0,-1,1600,13,25,3,1,0,0,1,0,01208,37,Wake County
37,37,46810,28800,21,2050,0,73,0,1,1,0,1,0,0,01208,37,Wake County
37,35,46810,18010,21,2050,0,76,0,1,2,0,1,0,0,01208,37,Wake County
32,32,81000,81000,0,-1,1500,49,25,3,1,0,0,1,0,01208,37,Wake County
32,32,81000,0,0,-1,1500,16,25,3,1,0,0,1,0,01208,37,Wake County
113,113,132000,60000,11,1950,0,55,0,1,2,0,0,1,0,01208,37,Wake County
113,105,132000,72000,11,1950,0,54,0,1,1,0,0,1,0,01208,37,Wake County
65,65,149000,140000,5,3250,0,80,0,2,1,0,0,1,0,01208,37,Wake County
65,73,149000,9000,5,3250,0,81,0,2,2,0,0,1,0,01208,37,Wake County
46,46,230000,120000,11,2050,0,38,0,1,2,0,1,0,0,01208,37,Wake County
46,55,230000,110000,11,2050,0,39,0,1,1,0,1,0,0,01208,37,Wake County
46,45,230000,-19999,11,2050,0,7,0,1,1,0,1,0,0,01208,37,Wake County
46,41,230000,-19999,11,2050,0,4,0,1,1,0,1,0,0,01208,37,Wake County
46,43,230000,-19999,11,2050,0,1,0,1,2,0,1,0,0,01208,37,Wake County
46,53,230000,0,11,2050,0,68,0,1,1,0,1,0,0,01208,37,Wake County
46,53,230000,0,11,2050,0,60,0,1,2,0,1,0,0,01208,37,Wake County
52,52,109200,96000,0,-1,1900,44,26,3,2,0,0,1,0,01208,37,Wake County
52,62,109200,13200,0,-1,1900,25,26,3,2,0,0,1,0,01208,37,Wake County
52,50,109200,0,0,-1,1900,16,26,3,2,0,0,1,0,01208,37,Wake County
76,76,136000,96000,18,2050,0,41,0,1,1,0,0,1,0,01208,37,Wake County
76,81,136000,40000,18,2050,0,39,0,1,2,0,0,1,0,01208,37,Wake County
76,82,136000,-19999,18,2050,0,7,0,1,2,0,0,1,0,01208,37,Wake County
76,103,136000,-19999,18,2050,0,4,0,1,1,0,0,1,0,01208,37,Wake County
99,100,200600,200600,12,3850,0,60,0,1,1,0,0,1,0,01208,37,Wake County
99,86,200600,-19999,12,3850,0,14,0,1,1,0,1,1,0,01208,37,Wake County
57,56,512000,512000,5,4550,0,51,0,1,1,0,0,1,0,01208,37,Wake County
57,61,512000,0,5,4550,0,50,0,1,2,0,0,1,0,01208,37,Wake County
57,57,102000,0,34,2050,0,54,0,1,2,0,0,1,0,01208,37,Wake County
57,44,102000,102000,34,2050,0,58,0,1,1,0,1,0,0,01208,37,Wake County
51,52,45300,45300,40,2650,0,44,0,1,2,0,0,1,0,01208,37,Wake County
51,55,45300,-19999,40,2650,0,11,0,1,1,0,0,1,0,01208,37,Wake County
51,55,45300,-19999,40,2650,0,11,0,1,1,0,0,1,0,01208,37,Wake County
45,45,165000,55000,6,6500,0,63,0,2,1,0,1,0,0,01208,37,Wake County
45,38,165000,110000,6,6500,0,63,0,2,2,0,1,0,0,01208,37,Wake County
105,106,24000,24000,14,275,0,93,0,2,1,0,0,0,1,01208,37,Wake County
50,50,185300,65000,22,3050,0,61,0,1,1,0,1,0,0,01208,37,Wake County
50,38,185300,1300,22,3050,0,54,0,1,2,0,1,0,0,01208,37,Wake County
50,72,185300,40000,22,3050,0,25,0,1,2,0,1,0,0,01208,37,Wake County
50,80,185300,79000,22,3050,0,21,0,1,2,0,1,0,0,01208,37,Wake County
73,73,292000,122000,22,1250,0,68,0,1,1,0,1,0,0,01208,37,Wake County
73,57,292000,170000,22,1250,0,68,0,1,2,0,1,0,0,01208,37,Wake County
72,71,242300,242300,4,3450,0,67,0,2,2,0,0,1,0,01208,37,Wake County
156,155,98000,98000,26,4350,0,45,0,1,1,0,0,1,0,01208,37,Wake County
156,155,98000,0,26,4350,0,50,0,1,2,0,0,1,0,01208,37,Wake County
156,151,98000,0,26,4350,0,15,0,1,1,0,0,1,0,01208,37,Wake County
156,140,98000,-19999,26,4350,0,12,0,1,2,0,0,1,0,01208,37,Wake County
61,61,187400,5000,17,4050,0,58,0,1,2,0,0,1,0,01208,37,Wake County
61,59,187400,182400,17,4050,0,57,0,1,1,0,0,1,0,01208,37,Wake County
201,200,130000,130000,0,-1,1300,32,13,3,1,0,1,0,0,01208,37,Wake County
201,128,130000,0,0,-1,1300,34,13,3,2,0,1,0,0,01208,37,Wake County
201,115,130000,-19999,0,-1,1300,4,13,3,1,0,1,0,0,01208,37,Wake County
201,115,130000,-19999,0,-1,1300,0,13,3,1,0,1,0,0,01208,37,Wake County
86,86,24000,24000,0,-1,1100,69,59,3,1,0,0,1,0,01208,37,Wake County
124,124,120000,120000,0,-1,1400,64,16,3,1,0,1,0,0,01208,37,Wake County
124,95,120000,0,0,-1,1400,54,16,3,2,0,1,0,0,01208,37,Wake County
109,109,141000,141000,0,-1,1500,39,14,3,1,0,1,0,0,01208,37,Wake County
109,88,141000,0,0,-1,1500,35,14,3,2,0,1,0,0,01208,37,Wake County
109,109,102000,22000,14,5250,0,58,0,1,1,0,0,1,0,01208,37,Wake County
109,110,102000,80000,14,5250,0,57,0,1,2,0,0,1,0,01208,37,Wake County
274,274,129000,102000,10,2850,0,50,0,1,1,0,0,1,0,01208,37,Wake County
274,367,129000,27000,10,2850,0,19,0,1,1,0,0,1,0,01208,37,Wake County
274,287,129000,0,10,2850,0,15,0,1,1,0,0,1,0,01208,37,Wake County
240,240,54400,54400,0,-1,1200,81,28,3,2,0,0,1,0,01208,37,Wake County
331,331,488000,486000,6,8500,0,46,0,2,1,1,0,1,1,01208,37,Wake County
331,160,488000,2000,6,8500,0,45,0,2,2,0,0,1,0,01208,37,Wake County
331,239,488000,0,6,8500,0,16,0,2,1,1,0,1,1,01208,37,Wake County
331,235,488000,-19999,6,8500,0,14,0,2,2,1,0,1,1,01208,37,Wake County
331,236,488000,-19999,6,8500,0,11,0,2,2,1,0,1,1,01208,37,Wake County
43,44,154800,150000,0,-1,2000,56,17,3,2,0,0,1,0,01208,37,Wake County
43,40,154800,4800,0,-1,2000,93,17,3,2,0,0,1,0,01208,37,Wake County
82,81,175000,0,18,3450,0,42,0,1,2,0,0,1,0,01208,37,Wake County
82,75,175000,175000,18,3450,0,39,0,1,1,0,0,1,0,01208,37,Wake County
82,80,175000,-19999,18,3450,0,14,0,1,2,0,0,1,0,01208,37,Wake County
82,86,175000,-19999,18,3450,0,12,0,1,1,0,0,1,0,01208,37,Wake County
82,81,175000,-19999,18,3450,0,11,0,1,2,0,0,1,0,01208,37,Wake County
42,41,51800,51800,33,2050,0,78,0,1,2,0,0,1,0,01208,37,Wake County
122,121,4000,0,11,275,0,21,0,2,2,0,1,0,0,01208,37,Wake County
122,177,4000,4000,11,275,0,21,0,2,2,0,1,0,0,01208,37,Wake County
174,174,13200,13200,0,-1,1200,80,101,3,1,0,0,1,0,01208,37,Wake County
91,91,165000,135000,5,3550,0,56,0,2,1,0,1,0,0,01208,37,Wake County
91,71,165000,30000,5,3550,0,54,0,2,2,0,1,0,0,01208,37,Wake County
102,101,66000,21000,7,625,0,72,0,2,1,0,0,1,0,01208,37,Wake County
102,82,66000,45000,7,625,0,65,0,2,2,0,0,1,0,01208,37,Wake County
127,128,122600,76000,4,1150,0,35,0,2,1,0,0,1,0,01208,37,Wake County
127,125,122600,18700,4,1150,0,39,0,2,2,0,1,0,0,01208,37,Wake County
127,120,122600,-19999,4,1150,0,0,0,2,2,0,1,1,0,01208,37,Wake County
127,126,122600,-19999,4,1150,0,8,0,2,1,0,1,0,0,01208,37,Wake County
127,117,122600,12900,4,1150,0,68,0,2,2,0,1,0,0,01208,37,Wake County
127,146,122600,15000,4,1150,0,68,0,2,1,0,1,0,0,01208,37,Wake County
37,37,27300,6700,19,1050,0,62,0,2,2,0,1,0,0,01208,37,Wake County
37,52,27300,13700,19,1050,0,20,0,2,1,0,1,0,0,01208,37,Wake County
37,51,27300,6900,19,1050,0,85,0,2,2,0,1,0,0,01208,37,Wake County
89,89,22000,22000,0,-1,930,20,56,3,2,0,0,1,0,01208,37,Wake County
54,54,50000,0,11,2250,0,60,0,2,1,0,0,1,0,01208,37,Wake County
54,55,50000,49000,11,2250,0,55,0,2,2,0,0,1,0,01208,37,Wake County
54,53,50000,1000,11,2250,0,17,0,2,1,0,0,1,0,01208,37,Wake County
110,110,247000,210000,5,1350,0,80,0,1,1,0,0,1,0,01208,37,Wake County
110,123,247000,37000,5,1350,0,80,0,1,2,0,0,1,0,01208,37,Wake County
129,128,76700,38400,15,725,0,66,0,1,2,0,0,0,1,01208,37,Wake County
129,72,76700,11100,15,725,0,65,0,1,1,0,0,0,1,01208,37,Wake County
129,306,76700,27200,15,725,0,33,0,1,2,0,0,1,1,01208,37,Wake County
129,160,76700,-19999,15,725,0,5,0,1,1,0,0,0,1,01208,37,Wake County
129,173,76700,-19999,15,725,0,3,0,1,1,0,0,0,1,01208,37,Wake County
129,145,76700,-19999,15,725,0,1,0,1,2,0,0,0,1,01208,37,Wake County
46,45,140000,17500,17,2450,0,59,0,1,2,0,0,1,0,01208,37,Wake County
46,50,140000,122500,17,2450,0,62,0,1,1,0,0,1,0,01208,37,Wake County
